InstanceID,Actual,Predicted,Prob_Cured,Prob_Died,Is_Correct,Stage_Used
169085,0,0,0.9985,0.0015,1,Stage1_NB
169086,0,0,0.9083,0.0917,1,Stage2_RF
169087,0,0,0.9702,0.0298,1,Stage1_NB
169088,0,0,0.9725,0.0275,1,Stage1_NB
169089,0,0,0.9971,0.0029,1,Stage1_NB
169090,0,0,0.9981,0.0019,1,Stage1_NB
169091,0,0,0.8741,0.1259,1,Stage1_NB
169092,0,0,0.9964,0.0036,1,Stage1_NB
169093,0,0,0.9981,0.0019,1,Stage1_NB
169094,0,0,0.9964,0.0036,1,Stage1_NB
169095,0,0,0.9985,0.0015,1,Stage1_NB
169096,0,0,0.9985,0.0015,1,Stage1_NB
169097,0,0,0.7310,0.2690,1,Stage1_NB
169098,0,0,0.9891,0.0109,1,Stage1_NB
169099,0,0,0.9334,0.0666,1,Stage1_NB
169100,0,0,0.9985,0.0015,1,Stage1_NB
169101,0,0,0.9942,0.0058,1,Stage1_NB
169102,0,0,0.9985,0.0015,1,Stage1_NB
169103,0,0,0.9985,0.0015,1,Stage1_NB
169104,0,0,0.9981,0.0019,1,Stage1_NB
169105,0,0,0.9852,0.0148,1,Stage1_NB
169106,0,0,0.9985,0.0015,1,Stage1_NB
169107,0,0,0.9971,0.0029,1,Stage1_NB
169108,0,0,0.9734,0.0266,1,Stage1_NB
169109,0,0,0.9942,0.0058,1,Stage1_NB
169110,0,0,0.9964,0.0036,1,Stage1_NB
169111,0,0,0.9985,0.0015,1,Stage1_NB
169112,0,0,0.9985,0.0015,1,Stage1_NB
169113,0,0,0.9971,0.0029,1,Stage1_NB
169114,0,0,0.9981,0.0019,1,Stage1_NB
169115,0,0,0.9985,0.0015,1,Stage1_NB
169116,0,0,0.9985,0.0015,1,Stage1_NB
169117,0,0,0.9971,0.0029,1,Stage1_NB
169118,0,0,0.9985,0.0015,1,Stage1_NB
169119,0,0,0.9928,0.0072,1,Stage1_NB
169120,0,0,0.9964,0.0036,1,Stage1_NB
169121,0,0,0.9981,0.0019,1,Stage1_NB
169122,0,0,0.9453,0.0547,1,Stage1_NB
169123,0,0,0.9852,0.0148,1,Stage1_NB
169124,0,0,0.9985,0.0015,1,Stage1_NB
169125,0,0,0.9985,0.0015,1,Stage1_NB
169126,0,0,0.9971,0.0029,1,Stage1_NB
169127,0,0,0.9971,0.0029,1,Stage1_NB
169128,0,0,0.9942,0.0058,1,Stage1_NB
169129,0,0,0.9971,0.0029,1,Stage1_NB
169130,0,0,0.9964,0.0036,1,Stage1_NB
169131,0,0,0.9981,0.0019,1,Stage1_NB
169132,0,0,0.9981,0.0019,1,Stage1_NB
169133,0,0,0.9985,0.0015,1,Stage1_NB
169134,0,0,0.9985,0.0015,1,Stage1_NB
169135,0,0,0.9356,0.0644,1,Stage1_NB
169136,0,0,0.9971,0.0029,1,Stage1_NB
169137,0,0,0.6095,0.3905,1,Stage1_NB
169138,0,0,0.9359,0.0641,1,Stage1_NB
169139,0,0,0.9928,0.0072,1,Stage1_NB
169140,0,0,0.9891,0.0109,1,Stage1_NB
169141,0,0,0.9964,0.0036,1,Stage1_NB
169142,0,0,0.9981,0.0019,1,Stage1_NB
169143,0,0,0.9919,0.0081,1,Stage1_NB
169144,0,0,0.9891,0.0109,1,Stage1_NB
169145,0,0,0.9207,0.0793,1,Stage2_RF
169146,0,0,0.9985,0.0015,1,Stage1_NB
169147,0,0,0.9971,0.0029,1,Stage1_NB
169148,0,0,0.9981,0.0019,1,Stage1_NB
169149,0,0,0.9985,0.0015,1,Stage1_NB
169150,0,0,0.9985,0.0015,1,Stage1_NB
169151,0,0,0.9964,0.0036,1,Stage1_NB
169152,0,0,0.9985,0.0015,1,Stage1_NB
169153,0,0,0.9971,0.0029,1,Stage1_NB
169154,0,0,0.9964,0.0036,1,Stage1_NB
169155,0,0,0.9971,0.0029,1,Stage1_NB
169156,0,0,0.9964,0.0036,1,Stage1_NB
169157,0,0,0.9964,0.0036,1,Stage1_NB
169158,0,0,0.9971,0.0029,1,Stage1_NB
169159,0,0,0.9981,0.0019,1,Stage1_NB
169160,0,0,0.9942,0.0058,1,Stage1_NB
169161,0,0,0.9981,0.0019,1,Stage1_NB
169162,0,0,0.6224,0.3776,1,Stage1_NB
169163,0,0,0.9985,0.0015,1,Stage1_NB
169164,0,0,0.9964,0.0036,1,Stage1_NB
169165,0,0,0.9981,0.0019,1,Stage1_NB
169166,0,0,0.7868,0.2132,1,Stage1_NB
169167,0,0,0.9985,0.0015,1,Stage1_NB
169168,0,0,0.9852,0.0148,1,Stage1_NB
169169,0,0,0.9985,0.0015,1,Stage1_NB
169170,0,0,0.9964,0.0036,1,Stage1_NB
169171,0,0,0.9964,0.0036,1,Stage1_NB
169172,0,0,0.9964,0.0036,1,Stage1_NB
169173,0,0,0.9956,0.0044,1,Stage1_NB
169174,0,0,0.9971,0.0029,1,Stage1_NB
169175,0,0,0.9971,0.0029,1,Stage1_NB
169176,0,0,0.9891,0.0109,1,Stage1_NB
169177,0,0,0.9345,0.0655,1,Stage1_NB
169178,0,0,0.9981,0.0019,1,Stage1_NB
169179,0,0,0.9981,0.0019,1,Stage1_NB
169180,0,0,0.9981,0.0019,1,Stage1_NB
169181,0,0,0.9981,0.0019,1,Stage1_NB
169182,0,0,0.9985,0.0015,1,Stage1_NB
169183,0,0,0.9734,0.0266,1,Stage1_NB
169184,0,0,0.9971,0.0029,1,Stage1_NB
169185,0,0,0.9985,0.0015,1,Stage1_NB
169186,0,0,0.9981,0.0019,1,Stage1_NB
169187,0,0,0.9964,0.0036,1,Stage1_NB
169188,0,0,0.9942,0.0058,1,Stage1_NB
169189,0,0,0.9985,0.0015,1,Stage1_NB
169190,0,0,0.9964,0.0036,1,Stage1_NB
169191,0,0,0.9971,0.0029,1,Stage1_NB
169192,0,0,0.9964,0.0036,1,Stage1_NB
169193,0,0,0.9956,0.0044,1,Stage1_NB
169194,0,0,0.9985,0.0015,1,Stage1_NB
169195,0,0,0.9985,0.0015,1,Stage1_NB
169196,0,0,0.9985,0.0015,1,Stage1_NB
169197,0,0,0.9971,0.0029,1,Stage1_NB
169198,0,0,0.9852,0.0148,1,Stage1_NB
169199,0,0,0.9971,0.0029,1,Stage1_NB
169200,0,0,0.9985,0.0015,1,Stage1_NB
169201,0,0,0.9971,0.0029,1,Stage1_NB
169202,0,0,0.9891,0.0109,1,Stage1_NB
169203,0,0,0.9985,0.0015,1,Stage1_NB
169204,0,0,0.9985,0.0015,1,Stage1_NB
169205,0,0,0.9985,0.0015,1,Stage1_NB
169206,0,0,0.9985,0.0015,1,Stage1_NB
169207,0,0,0.9852,0.0148,1,Stage1_NB
169208,0,0,0.9891,0.0109,1,Stage1_NB
169209,0,0,0.9866,0.0134,1,Stage1_NB
169210,0,0,0.9981,0.0019,1,Stage1_NB
169211,0,0,0.9964,0.0036,1,Stage1_NB
169212,0,0,0.9641,0.0359,1,Stage1_NB
169213,0,0,0.9985,0.0015,1,Stage1_NB
169214,0,0,0.9964,0.0036,1,Stage1_NB
169215,0,0,0.9981,0.0019,1,Stage1_NB
169216,0,0,0.9981,0.0019,1,Stage1_NB
169217,0,0,0.9971,0.0029,1,Stage1_NB
169218,0,0,0.9964,0.0036,1,Stage1_NB
169219,0,0,0.9852,0.0148,1,Stage1_NB
169220,0,0,0.9964,0.0036,1,Stage1_NB
169221,0,0,0.9894,0.0106,1,Stage1_NB
169222,0,0,0.9971,0.0029,1,Stage1_NB
169223,0,0,0.9621,0.0379,1,Stage1_NB
169224,0,0,0.9985,0.0015,1,Stage1_NB
169225,0,0,0.9942,0.0058,1,Stage1_NB
169226,0,0,0.9964,0.0036,1,Stage1_NB
169227,0,0,0.9931,0.0069,1,Stage1_NB
169228,0,0,0.9971,0.0029,1,Stage1_NB
169229,0,0,0.9964,0.0036,1,Stage1_NB
169230,0,0,0.9985,0.0015,1,Stage1_NB
169231,0,0,0.9942,0.0058,1,Stage1_NB
169232,0,0,0.9359,0.0641,1,Stage1_NB
169233,0,0,0.9971,0.0029,1,Stage1_NB
169234,0,0,0.9981,0.0019,1,Stage1_NB
169235,0,0,0.9964,0.0036,1,Stage1_NB
169236,0,0,0.9971,0.0029,1,Stage1_NB
169237,0,0,0.9942,0.0058,1,Stage1_NB
169238,0,0,0.9985,0.0015,1,Stage1_NB
169239,0,0,0.9971,0.0029,1,Stage1_NB
169240,0,0,0.9985,0.0015,1,Stage1_NB
169241,0,0,0.9985,0.0015,1,Stage1_NB
169242,0,0,0.9971,0.0029,1,Stage1_NB
169243,0,0,0.9964,0.0036,1,Stage1_NB
169244,0,0,0.9985,0.0015,1,Stage1_NB
169245,0,0,0.9942,0.0058,1,Stage1_NB
169246,0,0,0.9985,0.0015,1,Stage1_NB
169247,0,0,0.8516,0.1484,1,Stage1_NB
169248,0,0,0.9971,0.0029,1,Stage1_NB
169249,0,0,0.9985,0.0015,1,Stage1_NB
169250,0,0,0.9985,0.0015,1,Stage1_NB
169251,0,0,0.9971,0.0029,1,Stage1_NB
169252,0,0,0.8340,0.1660,1,Stage1_NB
169253,0,0,0.9964,0.0036,1,Stage1_NB
169254,0,0,0.9891,0.0109,1,Stage1_NB
169255,0,0,0.9981,0.0019,1,Stage1_NB
169256,0,0,0.9971,0.0029,1,Stage1_NB
169257,0,0,0.9971,0.0029,1,Stage1_NB
169258,0,0,0.9985,0.0015,1,Stage1_NB
169259,0,0,0.9635,0.0365,1,Stage1_NB
169260,0,0,0.9985,0.0015,1,Stage1_NB
169261,0,0,0.9964,0.0036,1,Stage1_NB
169262,0,0,0.9971,0.0029,1,Stage1_NB
169263,0,0,0.9971,0.0029,1,Stage1_NB
169264,0,0,0.9985,0.0015,1,Stage1_NB
169265,0,0,0.9345,0.0655,1,Stage1_NB
169266,0,0,0.9981,0.0019,1,Stage1_NB
169267,0,0,0.9985,0.0015,1,Stage1_NB
169268,0,0,0.8707,0.1293,1,Stage1_NB
169269,0,0,0.9971,0.0029,1,Stage1_NB
169270,0,0,0.9971,0.0029,1,Stage1_NB
169271,0,0,0.9985,0.0015,1,Stage1_NB
169272,0,0,0.9891,0.0109,1,Stage1_NB
169273,0,0,0.9985,0.0015,1,Stage1_NB
169274,0,0,0.9985,0.0015,1,Stage1_NB
169275,0,0,0.9641,0.0359,1,Stage1_NB
169276,0,0,0.9971,0.0029,1,Stage1_NB
169277,0,0,0.9942,0.0058,1,Stage1_NB
169278,0,0,0.9971,0.0029,1,Stage1_NB
169279,0,0,0.9985,0.0015,1,Stage1_NB
169280,0,0,0.9981,0.0019,1,Stage1_NB
169281,0,0,0.9942,0.0058,1,Stage1_NB
169282,0,0,0.9964,0.0036,1,Stage1_NB
169283,0,0,0.9971,0.0029,1,Stage1_NB
169284,0,0,0.9985,0.0015,1,Stage1_NB
169285,0,0,0.9985,0.0015,1,Stage1_NB
169286,0,0,0.9981,0.0019,1,Stage1_NB
169287,0,0,0.9971,0.0029,1,Stage1_NB
169288,0,0,0.9635,0.0365,1,Stage1_NB
169289,0,0,0.9985,0.0015,1,Stage1_NB
169290,0,0,0.9964,0.0036,1,Stage1_NB
169291,0,0,0.9971,0.0029,1,Stage1_NB
169292,0,0,0.9964,0.0036,1,Stage1_NB
169293,0,0,0.8833,0.1167,1,Stage1_NB
169294,0,0,0.9985,0.0015,1,Stage1_NB
169295,0,0,0.9981,0.0019,1,Stage1_NB
169296,0,0,0.9985,0.0015,1,Stage1_NB
169297,0,0,0.9964,0.0036,1,Stage1_NB
169298,0,0,0.9964,0.0036,1,Stage1_NB
169299,0,0,0.9964,0.0036,1,Stage1_NB
169300,0,0,0.9985,0.0015,1,Stage1_NB
169301,0,0,0.9891,0.0109,1,Stage1_NB
169302,0,0,0.9985,0.0015,1,Stage1_NB
169303,0,0,0.9971,0.0029,1,Stage1_NB
169304,0,0,0.9985,0.0015,1,Stage1_NB
169305,0,0,0.9985,0.0015,1,Stage1_NB
169306,0,0,0.9985,0.0015,1,Stage1_NB
169307,0,0,0.9985,0.0015,1,Stage1_NB
169308,0,0,0.9985,0.0015,1,Stage1_NB
169309,0,0,0.9964,0.0036,1,Stage1_NB
169310,0,0,0.9971,0.0029,1,Stage1_NB
169311,0,0,0.9985,0.0015,1,Stage1_NB
169312,0,0,0.9981,0.0019,1,Stage1_NB
169313,0,0,0.9985,0.0015,1,Stage1_NB
169314,0,0,0.8516,0.1484,1,Stage1_NB
169315,0,0,0.9852,0.0148,1,Stage1_NB
169316,0,0,0.9971,0.0029,1,Stage1_NB
169317,0,0,0.9971,0.0029,1,Stage1_NB
169318,0,0,0.9964,0.0036,1,Stage1_NB
169319,0,0,0.9985,0.0015,1,Stage1_NB
169320,0,0,0.9985,0.0015,1,Stage1_NB
169321,0,0,0.9964,0.0036,1,Stage1_NB
169322,0,0,0.8516,0.1484,1,Stage1_NB
169323,0,0,0.9985,0.0015,1,Stage1_NB
169324,0,0,0.9981,0.0019,1,Stage1_NB
169325,0,0,0.9985,0.0015,1,Stage1_NB
169326,0,0,0.9985,0.0015,1,Stage1_NB
169327,0,0,0.9985,0.0015,1,Stage1_NB
169328,0,0,0.9985,0.0015,1,Stage1_NB
169329,0,0,0.9981,0.0019,1,Stage1_NB
169330,0,0,0.9981,0.0019,1,Stage1_NB
169331,0,0,0.9971,0.0029,1,Stage1_NB
169332,0,0,0.8246,0.1754,1,Stage1_NB
169333,0,0,0.9971,0.0029,1,Stage1_NB
169334,0,0,0.9641,0.0359,1,Stage1_NB
169335,0,0,0.9971,0.0029,1,Stage1_NB
169336,0,0,0.9964,0.0036,1,Stage1_NB
169337,0,0,0.9985,0.0015,1,Stage1_NB
169338,0,0,0.9971,0.0029,1,Stage1_NB
169339,0,0,0.9981,0.0019,1,Stage1_NB
169340,0,0,0.9971,0.0029,1,Stage1_NB
169341,0,0,0.9985,0.0015,1,Stage1_NB
169342,0,0,0.9985,0.0015,1,Stage1_NB
169343,0,0,0.9734,0.0266,1,Stage1_NB
169344,0,0,0.9985,0.0015,1,Stage1_NB
169345,0,0,0.9981,0.0019,1,Stage1_NB
169346,0,0,0.9985,0.0015,1,Stage1_NB
169347,0,0,0.9971,0.0029,1,Stage1_NB
169348,0,0,0.9964,0.0036,1,Stage1_NB
169349,0,0,0.9985,0.0015,1,Stage1_NB
169350,0,0,0.9985,0.0015,1,Stage1_NB
169351,0,0,0.9985,0.0015,1,Stage1_NB
169352,0,0,0.9971,0.0029,1,Stage1_NB
169353,0,0,0.9985,0.0015,1,Stage1_NB
169354,0,0,0.9985,0.0015,1,Stage1_NB
169355,0,0,0.9985,0.0015,1,Stage1_NB
169356,0,0,0.9985,0.0015,1,Stage1_NB
169357,0,0,0.9985,0.0015,1,Stage1_NB
169358,0,0,0.9985,0.0015,1,Stage1_NB
169359,0,0,0.9985,0.0015,1,Stage1_NB
169360,0,0,0.9985,0.0015,1,Stage1_NB
169361,0,0,0.9985,0.0015,1,Stage1_NB
169362,0,0,0.9971,0.0029,1,Stage1_NB
169363,0,0,0.9985,0.0015,1,Stage1_NB
169364,0,0,0.9981,0.0019,1,Stage1_NB
169365,0,0,0.9964,0.0036,1,Stage1_NB
169366,0,0,0.9964,0.0036,1,Stage1_NB
169367,0,0,0.7302,0.2698,1,Stage1_NB
169368,0,0,0.9981,0.0019,1,Stage1_NB
169369,0,0,0.9964,0.0036,1,Stage1_NB
169370,0,0,0.9971,0.0029,1,Stage1_NB
169371,0,0,0.9985,0.0015,1,Stage1_NB
169372,0,0,0.9971,0.0029,1,Stage1_NB
169373,0,0,0.9985,0.0015,1,Stage1_NB
169374,0,0,0.9964,0.0036,1,Stage1_NB
169375,0,0,0.9985,0.0015,1,Stage1_NB
169376,0,0,0.9971,0.0029,1,Stage1_NB
169377,0,0,0.9971,0.0029,1,Stage1_NB
169378,0,0,0.9985,0.0015,1,Stage1_NB
169379,0,0,0.9981,0.0019,1,Stage1_NB
169380,0,0,0.9964,0.0036,1,Stage1_NB
169381,0,0,0.9964,0.0036,1,Stage1_NB
169382,0,0,0.9964,0.0036,1,Stage1_NB
169383,0,0,0.9981,0.0019,1,Stage1_NB
169384,0,0,0.9985,0.0015,1,Stage1_NB
169385,0,0,0.9981,0.0019,1,Stage1_NB
169386,0,0,0.9971,0.0029,1,Stage1_NB
169387,0,0,0.9985,0.0015,1,Stage1_NB
169388,0,0,0.9510,0.0490,1,Stage1_NB
169389,0,0,0.9971,0.0029,1,Stage1_NB
169390,0,0,0.9985,0.0015,1,Stage1_NB
169391,0,0,0.9971,0.0029,1,Stage1_NB
169392,0,0,0.9985,0.0015,1,Stage1_NB
169393,0,0,0.9269,0.0731,1,Stage1_NB
169394,0,0,0.9964,0.0036,1,Stage1_NB
169395,0,0,0.9971,0.0029,1,Stage1_NB
169396,0,0,0.9985,0.0015,1,Stage1_NB
169397,0,0,0.9942,0.0058,1,Stage1_NB
169398,0,0,0.9971,0.0029,1,Stage1_NB
169399,0,0,0.9981,0.0019,1,Stage1_NB
169400,0,0,0.9725,0.0275,1,Stage1_NB
169401,0,0,0.9964,0.0036,1,Stage1_NB
169402,0,0,0.9985,0.0015,1,Stage1_NB
169403,0,0,0.9971,0.0029,1,Stage1_NB
169404,0,0,0.9964,0.0036,1,Stage1_NB
169405,0,0,0.9964,0.0036,1,Stage1_NB
169406,0,0,0.9971,0.0029,1,Stage1_NB
169407,0,0,0.9971,0.0029,1,Stage1_NB
169408,0,0,0.9985,0.0015,1,Stage1_NB
169409,0,0,0.9942,0.0058,1,Stage1_NB
169410,0,0,0.9942,0.0058,1,Stage1_NB
169411,0,0,0.9985,0.0015,1,Stage1_NB
169412,0,0,0.9981,0.0019,1,Stage1_NB
169413,0,0,0.9985,0.0015,1,Stage1_NB
169414,0,1,0.4712,0.5288,0,Stage2_RF
169415,0,0,0.9985,0.0015,1,Stage1_NB
169416,0,0,0.9891,0.0109,1,Stage1_NB
169417,0,0,0.9985,0.0015,1,Stage1_NB
169418,0,0,0.9985,0.0015,1,Stage1_NB
169419,0,0,0.9985,0.0015,1,Stage1_NB
169420,0,0,0.9964,0.0036,1,Stage1_NB
169421,0,0,0.9985,0.0015,1,Stage1_NB
169422,0,0,0.9852,0.0148,1,Stage1_NB
169423,0,0,0.9734,0.0266,1,Stage1_NB
169424,0,0,0.9981,0.0019,1,Stage1_NB
169425,0,0,0.9964,0.0036,1,Stage1_NB
169426,0,0,0.9964,0.0036,1,Stage1_NB
169427,0,0,0.9981,0.0019,1,Stage1_NB
169428,0,0,0.9942,0.0058,1,Stage1_NB
169429,0,0,0.9985,0.0015,1,Stage1_NB
169430,0,0,0.9964,0.0036,1,Stage1_NB
169431,0,0,0.9971,0.0029,1,Stage1_NB
169432,0,0,0.9985,0.0015,1,Stage1_NB
169433,0,0,0.9985,0.0015,1,Stage1_NB
169434,0,0,0.9985,0.0015,1,Stage1_NB
169435,0,0,0.9942,0.0058,1,Stage1_NB
169436,0,0,0.9981,0.0019,1,Stage1_NB
169437,0,0,0.8833,0.1167,1,Stage1_NB
169438,0,0,0.9971,0.0029,1,Stage1_NB
169439,0,0,0.9852,0.0148,1,Stage1_NB
169440,0,0,0.9985,0.0015,1,Stage1_NB
169441,0,0,0.9964,0.0036,1,Stage1_NB
169442,0,0,0.9981,0.0019,1,Stage1_NB
169443,0,0,0.9981,0.0019,1,Stage1_NB
169444,0,0,0.8833,0.1167,1,Stage1_NB
169445,0,0,0.9356,0.0644,1,Stage1_NB
169446,0,0,0.9964,0.0036,1,Stage1_NB
169447,0,0,0.9942,0.0058,1,Stage1_NB
169448,0,0,0.6006,0.3994,1,Stage1_NB
169449,0,0,0.9985,0.0015,1,Stage1_NB
169450,0,0,0.9971,0.0029,1,Stage1_NB
169451,0,0,0.9985,0.0015,1,Stage1_NB
169452,0,0,0.9981,0.0019,1,Stage1_NB
169453,0,0,0.9981,0.0019,1,Stage1_NB
169454,0,0,0.9971,0.0029,1,Stage1_NB
169455,0,0,0.9971,0.0029,1,Stage1_NB
169456,0,0,0.9981,0.0019,1,Stage1_NB
169457,0,0,0.9891,0.0109,1,Stage1_NB
169458,0,0,0.9942,0.0058,1,Stage1_NB
169459,0,0,0.9985,0.0015,1,Stage1_NB
169460,0,0,0.9985,0.0015,1,Stage1_NB
169461,0,0,0.9971,0.0029,1,Stage1_NB
169462,0,0,0.9981,0.0019,1,Stage1_NB
169463,0,0,0.8833,0.1167,1,Stage1_NB
169464,0,0,0.9985,0.0015,1,Stage1_NB
169465,0,0,0.9725,0.0275,1,Stage1_NB
169466,0,0,0.9453,0.0547,1,Stage1_NB
169467,0,0,0.9971,0.0029,1,Stage1_NB
169468,0,0,0.9971,0.0029,1,Stage1_NB
169469,0,0,0.9891,0.0109,1,Stage1_NB
169470,0,0,0.9981,0.0019,1,Stage1_NB
169471,0,0,0.8741,0.1259,1,Stage1_NB
169472,0,0,0.9225,0.0775,1,Stage1_NB
169473,0,0,0.9985,0.0015,1,Stage1_NB
169474,0,0,0.9985,0.0015,1,Stage1_NB
169475,0,0,0.9985,0.0015,1,Stage1_NB
169476,0,0,0.9964,0.0036,1,Stage1_NB
169477,0,0,0.9981,0.0019,1,Stage1_NB
169478,0,0,0.9725,0.0275,1,Stage1_NB
169479,0,0,0.9981,0.0019,1,Stage1_NB
169480,0,0,0.9971,0.0029,1,Stage1_NB
169481,0,0,0.9981,0.0019,1,Stage1_NB
169482,0,0,0.9971,0.0029,1,Stage1_NB
169483,0,0,0.9956,0.0044,1,Stage1_NB
169484,0,0,0.9971,0.0029,1,Stage1_NB
169485,0,0,0.9510,0.0490,1,Stage1_NB
169486,0,0,0.9971,0.0029,1,Stage1_NB
169487,0,0,0.9942,0.0058,1,Stage1_NB
169488,0,0,0.9985,0.0015,1,Stage1_NB
169489,0,0,0.9964,0.0036,1,Stage1_NB
169490,0,0,0.9985,0.0015,1,Stage1_NB
169491,0,0,0.8516,0.1484,1,Stage1_NB
169492,0,0,0.9985,0.0015,1,Stage1_NB
169493,0,0,0.9985,0.0015,1,Stage1_NB
169494,0,0,0.9971,0.0029,1,Stage1_NB
169495,0,0,0.9964,0.0036,1,Stage1_NB
169496,0,0,0.9985,0.0015,1,Stage1_NB
169497,0,0,0.9866,0.0134,1,Stage1_NB
169498,0,0,0.9985,0.0015,1,Stage1_NB
169499,0,0,0.9971,0.0029,1,Stage1_NB
169500,0,0,0.9985,0.0015,1,Stage1_NB
169501,0,0,0.9971,0.0029,1,Stage1_NB
169502,0,1,0.3124,0.6876,0,Stage2_RF
169503,0,0,0.9981,0.0019,1,Stage1_NB
169504,0,0,0.9971,0.0029,1,Stage1_NB
169505,0,0,0.9964,0.0036,1,Stage1_NB
169506,0,0,0.9891,0.0109,1,Stage1_NB
169507,0,0,0.9981,0.0019,1,Stage1_NB
169508,0,0,0.9725,0.0275,1,Stage1_NB
169509,0,0,0.9981,0.0019,1,Stage1_NB
169510,0,0,0.9985,0.0015,1,Stage1_NB
169511,0,0,0.9985,0.0015,1,Stage1_NB
169512,0,0,0.9985,0.0015,1,Stage1_NB
169513,0,0,0.9981,0.0019,1,Stage1_NB
169514,0,0,0.9985,0.0015,1,Stage1_NB
169515,0,0,0.9964,0.0036,1,Stage1_NB
169516,0,0,0.9964,0.0036,1,Stage1_NB
169517,0,0,0.9985,0.0015,1,Stage1_NB
169518,0,0,0.9981,0.0019,1,Stage1_NB
169519,0,0,0.9981,0.0019,1,Stage1_NB
169520,0,0,0.9964,0.0036,1,Stage1_NB
169521,0,0,0.9985,0.0015,1,Stage1_NB
169522,0,0,0.9964,0.0036,1,Stage1_NB
169523,0,0,0.9981,0.0019,1,Stage1_NB
169524,0,0,0.9985,0.0015,1,Stage1_NB
169525,0,0,0.9985,0.0015,1,Stage1_NB
169526,0,0,0.9269,0.0731,1,Stage1_NB
169527,0,0,0.9981,0.0019,1,Stage1_NB
169528,0,0,0.9985,0.0015,1,Stage1_NB
169529,0,0,0.8833,0.1167,1,Stage1_NB
169530,0,0,0.9985,0.0015,1,Stage1_NB
169531,0,0,0.9985,0.0015,1,Stage1_NB
169532,0,0,0.9985,0.0015,1,Stage1_NB
169533,0,0,0.7563,0.2437,1,Stage1_NB
169534,0,0,0.9964,0.0036,1,Stage1_NB
169535,0,0,0.9985,0.0015,1,Stage1_NB
169536,0,0,0.9985,0.0015,1,Stage1_NB
169537,0,0,0.9971,0.0029,1,Stage1_NB
169538,0,0,0.9964,0.0036,1,Stage1_NB
169539,0,0,0.9849,0.0151,1,Stage1_NB
169540,0,0,0.9981,0.0019,1,Stage1_NB
169541,0,0,0.9985,0.0015,1,Stage1_NB
169542,0,0,0.9971,0.0029,1,Stage1_NB
169543,0,0,0.9985,0.0015,1,Stage1_NB
169544,0,0,0.9359,0.0641,1,Stage1_NB
169545,0,0,0.9971,0.0029,1,Stage1_NB
169546,0,0,0.9641,0.0359,1,Stage1_NB
169547,0,0,0.9985,0.0015,1,Stage1_NB
169548,0,0,0.9852,0.0148,1,Stage1_NB
169549,0,0,0.9981,0.0019,1,Stage1_NB
169550,0,0,0.9971,0.0029,1,Stage1_NB
169551,0,0,0.9971,0.0029,1,Stage1_NB
169552,0,0,0.9981,0.0019,1,Stage1_NB
169553,0,0,0.9971,0.0029,1,Stage1_NB
169554,0,0,0.9981,0.0019,1,Stage1_NB
169555,0,0,0.9725,0.0275,1,Stage1_NB
169556,0,0,0.9971,0.0029,1,Stage1_NB
169557,0,0,0.9985,0.0015,1,Stage1_NB
169558,0,0,0.9971,0.0029,1,Stage1_NB
169559,0,0,0.9985,0.0015,1,Stage1_NB
169560,0,0,0.9981,0.0019,1,Stage1_NB
169561,0,0,0.9971,0.0029,1,Stage1_NB
169562,0,0,0.9964,0.0036,1,Stage1_NB
169563,0,0,0.9942,0.0058,1,Stage1_NB
169564,0,0,0.9985,0.0015,1,Stage1_NB
169565,0,0,0.9985,0.0015,1,Stage1_NB
169566,0,0,0.9971,0.0029,1,Stage1_NB
169567,0,0,0.9942,0.0058,1,Stage1_NB
169568,0,0,0.9985,0.0015,1,Stage1_NB
169569,0,0,0.9971,0.0029,1,Stage1_NB
169570,0,0,0.9985,0.0015,1,Stage1_NB
169571,0,0,0.9852,0.0148,1,Stage1_NB
169572,0,0,0.9985,0.0015,1,Stage1_NB
169573,0,0,0.9985,0.0015,1,Stage1_NB
169574,0,0,0.9964,0.0036,1,Stage1_NB
169575,0,0,0.9964,0.0036,1,Stage1_NB
169576,0,0,0.9981,0.0019,1,Stage1_NB
169577,0,0,0.9985,0.0015,1,Stage1_NB
169578,0,0,0.9985,0.0015,1,Stage1_NB
169579,0,0,0.9985,0.0015,1,Stage1_NB
169580,0,0,0.9985,0.0015,1,Stage1_NB
169581,0,0,0.9985,0.0015,1,Stage1_NB
169582,0,0,0.9964,0.0036,1,Stage1_NB
169583,0,0,0.9971,0.0029,1,Stage1_NB
169584,0,0,0.6224,0.3776,1,Stage1_NB
169585,0,0,0.9981,0.0019,1,Stage1_NB
169586,0,0,0.9981,0.0019,1,Stage1_NB
169587,0,0,0.9964,0.0036,1,Stage1_NB
169588,0,0,0.9985,0.0015,1,Stage1_NB
169589,0,0,0.9981,0.0019,1,Stage1_NB
169590,0,0,0.9971,0.0029,1,Stage1_NB
169591,0,0,0.9971,0.0029,1,Stage1_NB
169592,0,0,0.9891,0.0109,1,Stage1_NB
169593,0,0,0.9971,0.0029,1,Stage1_NB
169594,0,0,0.9985,0.0015,1,Stage1_NB
169595,0,0,0.9344,0.0656,1,Stage1_NB
169596,0,0,0.9942,0.0058,1,Stage1_NB
169597,0,0,0.9981,0.0019,1,Stage1_NB
169598,0,0,0.9985,0.0015,1,Stage1_NB
169599,0,0,0.9985,0.0015,1,Stage1_NB
169600,0,0,0.9981,0.0019,1,Stage1_NB
